Year,LocationAbbr,LocationDesc,Class,Topic,Question,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Break_Out,Break_Out_Category,Geolocation,ClassId,TopicId,QuestionId,LocationId,BreakOutId,BreakOutCategoryid,ResponseId
2007,DE,Delaware,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,3.4,,,,1.4,8.1,5,"$25,000 to $49,999",Income (years 2004 and beyond),"(39.008830667, -75.577741168)",CLA9,TOP27,QUO191,10,INC37,BOC14,RES10
2007,YC,New York City,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,2.8,,,,1.1,7,5,20-24 yrs,Maternal Age (4 Levels),"(42.827001032, -75.543970427)",CLA9,TOP27,QUO191,36,AYR4,BOC4,RES13
2007,HI,Hawaii,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,2.7,,,,1.4,5.1,9,INTERMEDIATE PNC,Adequacy of Prenatal care,"(21.304850435, -157.857749403)",CLA9,TOP27,QUO191,15,PNC3,BOC18,RES8
2007,WV,West Virginia,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,3.8,,,,2.4,5.8,49,Intended,Pregnancy Intendedness,"(38.665510202, -80.712640135)",CLA9,TOP27,QUO191,54,IND1,BOC11,RES9
2007,NY,New York (excluding NYC),Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,0.6,,,,0.1,2.3,5,Medicaid,Medicaid Recipient,"(42.827001032, -75.543970427)",CLA9,TOP27,QUO191,36,MED1,BOC9,RES8
2007,SC,South Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(33.998821303, -81.045371207)",CLA9,TOP27,QUO191,45,AGE5,BOC17,RES9
2007,MA,Massachusetts,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,1.5,,,,0.6,3.5,5,Hispanic,Mother Hispanic,"(42.27687047, -72.082690675)",CLA9,TOP27,QUO191,25,HIS1,BOC8,RES13
2007,ME,Maine,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Age < 18,Maternal Age - 18 to 44 years in groupings,"(45.254228894001, -68.985031336)",CLA9,TOP27,QUO191,23,AGE1,BOC17,RES12
2007,NY,New York (excluding NYC),Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,86,,,,83.1,88.5,917,Age 18 - 44,Maternal Age - 18 to 44 years only,"(42.827001032, -75.543970427)",CLA9,TOP27,QUO191,36,AGE1844ALL,BOC16,RES27
2007,OK,Oklahoma,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,0.2,,,,0.1,0.6,5,"$25,000 to $49,999",Income (years 2004 and beyond),"(35.472031356, -97.521070214)",CLA9,TOP27,QUO191,40,INC37,BOC14,RES8
2007,NC,North Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.5,,,,0.2,1.3,4,LBW (<=2500g),Birth Weight,"(35.466220975, -79.159250463)",CLA9,TOP27,QUO191,37,BWT1,BOC1,RES12
2007,HI,Hawaii,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.3,,,,0.1,1,3,Other non-Hispanic,Maternal Race/Ethnicity,"(21.304850435, -157.857749403)",CLA9,TOP27,QUO191,15,ETH3,BOC6,RES11
2007,GA,Georgia,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,4.6,,,,2,9.9,18,OTHER,Marital Status,"(32.839681093, -83.627580346)",CLA9,TOP27,QUO191,13,MA2,BOC3,RES10
2007,NE,Nebraska,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,6.4,,,,4.9,8.2,83,None,None,"(41.641040988001, -99.365720623)",CLA9,TOP27,QUO191,31,BOC99,BOC99,RES10
2007,ME,Maine,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,6,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Adequacy of Prenatal care,"(45.254228894001, -68.985031336)",CLA9,TOP27,QUO191,23,BOC18,BOC18,
2007,NJ,New Jersey,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,0.8,,,,0.4,1.8,7,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(40.130570048, -74.273691288)",CLA9,TOP27,QUO191,34,AGE2,BOC17,RES8
2007,ME,Maine,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,4.4,,,,1.1,15.3,2,<20 yrs,Maternal Age (4 Levels),"(45.254228894001, -68.985031336)",CLA9,TOP27,QUO191,23,AYR1,BOC4,RES9
2007,PA,Pennsylvania,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,2.4,,,,0.3,14.9,1,"Less than $10,000",Income (years 2004 and beyond),"(40.793730152, -77.860700294)",CLA9,TOP27,QUO191,42,INC39,BOC14,RES12
2007,HI,Hawaii,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,4.4,,,,3.4,5.5,63,NBW (>2500g),Birth Weight,"(21.304850435, -157.857749403)",CLA9,TOP27,QUO191,15,BWT2,BOC1,RES10
2007,WV,West Virginia,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Other non-Hispanic,Maternal Race/Ethnicity,"(38.665510202, -80.712640135)",CLA9,TOP27,QUO191,54,ETH3,BOC6,RES10
2007,SC,South Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,83.4,,,,78.4,87.5,637,20-29 yrs,Maternal Age (3 Levels),"(33.998821303, -81.045371207)",CLA9,TOP27,QUO191,45,AYR2,BOC19,RES27
2007,OH,Ohio,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,67,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,On WIC during Pregnancy,"(40.060210141, -82.404260056)",CLA9,TOP27,QUO191,39,BOC10,BOC10,
2007,SC,South Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,1.7,,,,0.7,3.8,13,ADEQUATE PNC,Adequacy of Prenatal care,"(33.998821303, -81.045371207)",CLA9,TOP27,QUO191,45,PNC1,BOC18,RES8
2007,HI,Hawaii,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,92.2,,,,90.6,93.5,1366,Non-Hispanic,Mother Hispanic,"(21.304850435, -157.857749403)",CLA9,TOP27,QUO191,15,HIS2,BOC8,RES27
2007,SD,South Dakota,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1.8,,,,1.1,3,9,"Less than $10,000",Income (years 2004 and beyond),"(44.353130053, -100.373530637)",CLA9,TOP27,QUO191,46,INC39,BOC14,RES9
2007,MO,Missouri,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,2.5,,,,0.4,15.6,1,UNKNOWN PNC,Adequacy of Prenatal care,"(38.635790776, -92.566300053)",CLA9,TOP27,QUO191,29,PNC4,BOC18,RES12
2007,WV,West Virginia,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,21.5,,,,16.1,28.2,89,< 12 yrs,Maternal Education,"(38.665510202, -80.712640135)",CLA9,TOP27,QUO191,54,12YR1,BOC5,RES13
2007,IL,Illinois,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1,,,,0.5,1.8,12,Non-WIC,On WIC during Pregnancy,"(40.485010283, -88.997710178)",CLA9,TOP27,QUO191,17,WIC1,BOC10,RES9
2007,NJ,New Jersey,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,0.5,,,,0.2,1,7,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(40.130570048, -74.273691288)",CLA9,TOP27,QUO191,34,AGE4,BOC17,RES9
2007,HI,Hawaii,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,96,,,,94.5,97.1,943,>12 yrs,Maternal Education,"(21.304850435, -157.857749403)",CLA9,TOP27,QUO191,15,12YR2,BOC5,RES27
2007,HI,Hawaii,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,87.5,,,,84.7,89.8,568,WIC,On WIC during Pregnancy,"(21.304850435, -157.857749403)",CLA9,TOP27,QUO191,15,WIC2,BOC10,RES27
2007,HI,Hawaii,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,58.1,,,,52.6,63.4,186,Smoker,Smoked 3 months before Pregnancy,"(21.304850435, -157.857749403)",CLA9,TOP27,QUO191,15,SMK2,BOC12,RES27
2007,DE,Delaware,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,0.8,,,,0.1,5.3,1,Hispanic,Mother Hispanic,"(39.008830667, -75.577741168)",CLA9,TOP27,QUO191,10,HIS1,BOC8,RES8
2007,IL,Illinois,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,10.5,,,,7.8,14.2,45,12 yrs,Maternal Education,"(40.485010283, -88.997710178)",CLA9,TOP27,QUO191,17,12YR3,BOC5,RES10
2007,UT,Utah,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.3,,,,0.1,0.8,3,Non-Hispanic,Mother Hispanic,"(39.360700171, -111.587130635)",CLA9,TOP27,QUO191,49,HIS2,BOC8,RES12
2007,ME,Maine,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,5.3,,,,3.3,8.4,27,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(45.254228894001, -68.985031336)",CLA9,TOP27,QUO191,23,AGE3,BOC17,RES10
2007,WA,Washington,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,3.3,,,,1.2,8.7,5,20-24 yrs,Maternal Age (4 Levels),"(47.522278629, -120.47001079)",CLA9,TOP27,QUO191,53,AYR4,BOC4,RES8
2007,HI,Hawaii,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,87.8,,,,85,90.2,516,12 yrs,Maternal Education,"(21.304850435, -157.857749403)",CLA9,TOP27,QUO191,15,12YR3,BOC5,RES27
2007,IL,Illinois,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,3,,,,2.1,4.4,33,>12 yrs,Maternal Education,"(40.485010283, -88.997710178)",CLA9,TOP27,QUO191,17,12YR2,BOC5,RES10
2007,SD,South Dakota,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,3.1,,,,2,4.7,13,ADEQUATE PNC,Adequacy of Prenatal care,"(44.353130053, -100.373530637)",CLA9,TOP27,QUO191,46,PNC1,BOC18,RES13
2007,HI,Hawaii,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,0.5,,,,0.2,1.1,6,Non-Hispanic,Mother Hispanic,"(21.304850435, -157.857749403)",CLA9,TOP27,QUO191,15,HIS2,BOC8,RES9
2007,IL,Illinois,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,4.3,,,,2.7,6.9,16,LBW (<=2500g),Birth Weight,"(40.485010283, -88.997710178)",CLA9,TOP27,QUO191,17,BWT1,BOC1,RES13
2007,MA,Massachusetts,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,1.1,,,,0.3,3.3,3,< 12 yrs,Maternal Education,"(42.27687047, -72.082690675)",CLA9,TOP27,QUO191,25,12YR1,BOC5,RES12
2007,YC,New York City,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,0.8,,,,0.3,1.9,5,NBW (>2500g),Birth Weight,"(42.827001032, -75.543970427)",CLA9,TOP27,QUO191,36,BWT2,BOC1,RES13
2007,NE,Nebraska,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,22,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Adequacy of Prenatal care,"(41.641040988001, -99.365720623)",CLA9,TOP27,QUO191,31,BOC18,BOC18,
2007,CO,Colorado,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,6,,,,3.2,11.1,22,< 12 yrs,Maternal Education,"(38.843840757, -106.133610921)",CLA9,TOP27,QUO191,8,12YR1,BOC5,RES13
2007,NJ,New Jersey,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,1.2,,,,0.4,3.1,6,Hispanic,Mother Hispanic,"(40.130570048, -74.273691288)",CLA9,TOP27,QUO191,34,HIS1,BOC8,RES13
2007,SC,South Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,1.7,,,,0.4,6.9,3,"$50,000 or more",Income (years 2004 and beyond),"(33.998821303, -81.045371207)",CLA9,TOP27,QUO191,45,INC38,BOC14,RES13
2007,OK,Oklahoma,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,7.1,,,,3.7,13.3,33,"Less than $10,000",Income (years 2004 and beyond),"(35.472031356, -97.521070214)",CLA9,TOP27,QUO191,40,INC39,BOC14,RES9
2007,NJ,New Jersey,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,0.8,,,,0.4,1.4,12,Medicaid,Medicaid Recipient,"(40.130570048, -74.273691288)",CLA9,TOP27,QUO191,34,MED1,BOC9,RES9
2007,MD,Maryland,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,1-5/day,%,Percentage,2.5,,,,1.4,4.6,29,ADEQUATE PNC,Adequacy of Prenatal care,"(39.290580964, -76.609260111)",CLA9,TOP27,QUO191,24,PNC1,BOC18,RES10
2007,WA,Washington,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,0.2,,,,0,1.7,1,"Less than $10,000",Income (years 2004 and beyond),"(47.522278629, -120.47001079)",CLA9,TOP27,QUO191,53,INC39,BOC14,RES11
2007,GA,Georgia,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,3.4,,,,1.6,7.3,19,WIC,On WIC during Pregnancy,"(32.839681093, -83.627580346)",CLA9,TOP27,QUO191,13,WIC2,BOC10,RES13
2007,MI,Michigan,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,29,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,Number of Previous Live Births,"(44.661319543001, -84.71439027)",CLA9,TOP27,QUO191,26,BOC20,BOC20,
2007,SC,South Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.4,,,,0.1,2.3,1,LBW (<=2500g),Birth Weight,"(33.998821303, -81.045371207)",CLA9,TOP27,QUO191,45,BWT1,BOC1,RES12
2007,NY,New York (excluding NYC),Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1.1,,,,0.5,2.4,7,NBW (>2500g),Birth Weight,"(42.827001032, -75.543970427)",CLA9,TOP27,QUO191,36,BWT2,BOC1,RES9
2007,AR,Arkansas,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,84.6,,,,81,87.6,614,0,Number of Previous Live Births,"(34.748650124, -92.274490743)",CLA9,TOP27,QUO191,5,PRV0,BOC20,RES27
2007,CO,Colorado,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,41+/day,%,Percentage,0.2,,,,0,0.8,2,None,None,"(38.843840757, -106.133610921)",CLA9,TOP27,QUO191,8,BOC99,BOC99,RES12
2007,RI,Rhode Island,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,,%,Percentage,37,1,"Missing includes not applicable, don't know, not recorded, no responses, and legitimate skips",,,,,,On WIC during Pregnancy,"(41.708280193, -71.522470314)",CLA9,TOP27,QUO191,44,BOC10,BOC10,
2007,MI,Michigan,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,81.5,,,,75.2,86.5,228,INTERMEDIATE PNC,Adequacy of Prenatal care,"(44.661319543001, -84.71439027)",CLA9,TOP27,QUO191,26,PNC3,BOC18,RES27
2007,GA,Georgia,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,11-20/day,%,Percentage,1.7,,,,0.5,5.5,6,WIC,On WIC during Pregnancy,"(32.839681093, -83.627580346)",CLA9,TOP27,QUO191,13,WIC2,BOC10,RES9
2007,SC,South Carolina,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,None (0 cig),%,Percentage,80.1,,,,72.2,86.3,339,"Less than $10,000",Income (years 2004 and beyond),"(33.998821303, -81.045371207)",CLA9,TOP27,QUO191,45,INC39,BOC14,RES27
2007,MI,Michigan,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,< 1/day,%,Percentage,0.5,,,,0.1,3.2,1,Age < 18,Maternal Age - 18 to 44 years in groupings,"(44.661319543001, -84.71439027)",CLA9,TOP27,QUO191,26,AGE1,BOC17,RES8
2007,MN,Minnesota,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,6-10/day,%,Percentage,8.2,,,,6,11.1,58,Medicaid,Medicaid Recipient,"(46.355648736, -94.794200503)",CLA9,TOP27,QUO191,27,MED1,BOC9,RES13
2007,WY,Wyoming,Maternal Behavior/Health,Tobacco Use,In the last 3 months of your pregnancy  how many cigarettes did you smoke on an average day?,PRAMS,21-40/day,%,Percentage,3.3,,,,1.2,8.7,5,Smoker,Smoked last 3 months of Pregnancy,"(43.235541343, -108.109830353)",CLA9,TOP27,QUO191,56,SMK2,BOC13,RES11
